title	author	abs_finished	abs_started	issues	match	hardcover_title	status	media	hardcover_finished	book_id	edition_id	asin	isbn	candidates	review_decision	review_note	export_record_numbers
He Who Fights with Monsters 5	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	He Who Fights with Monsters 5	Read	Ebook		587442	31230441	B09PSSTFP3			original exact match retained		
He Who Fights with Monsters 6	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	He Who Fights With Monsters 6	Read	Book		587441	31230443	B09WB2V33H			original exact match retained		
He Who Fights with Monsters 7	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	He Who Fights with Monsters 7	Read	Ebook		567927	31019901	B0B5HY4BM7			original exact match retained		
He Who Fights with Monsters 8	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	He Who Fights With Monsters 8	Read	Ebook		638211	31230445	B0BDMQN3S8	9781039410008		original exact match retained		
He Who Fights with Monsters 9	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	finish date missing/different	identifier	He Who Fights with Monsters 9: A LitRPG Adventure (He Who Fights with Monsters, Book 9)	Read	Audio		638210	30616095	B0BMCNHHWN	9781039418776		original exact match retained		
He Who Fights with Monsters 10	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	He Who Fights with Monsters 10	Read	Ebook		856789	31230447	B0C1PV6Q7C			original exact match retained		
He Who Fights with Monsters 11: A LitRPG Adventure	Shirtaloon, Travis Deverell	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	manual book-level pairing	He Who Fights with Monsters 11	Read	Ebook		1205399	31230448	B0D1DPR1X3			provisional pairing accepted	Inspected title, author where supplied, and series context; descriptive suffix or sparse export metadata.	1057
Feet of Clay	Terry Pratchett	2025-05-27	2025-05-27	finish date missing/different	title/author	Feet of Clay	Read	Audio		446079	31195776	B09M8Y536Y			original exact match retained		
Jingo	Terry Pratchett	2025-05-27	2025-05-27	not found in export								B09M8YBLKH		Raising Steam / Terry Pratchett, Stephen Briggs (Narrator) [Want to Read; Audio; book 463511] | Vainglory / Plum Parrot, Robb Moreira (Narrator) [Read; Audio; book 1823410] | Saving Noah / Lucinda Berry [Want to Read; Book; book 559646]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
The Fifth Elephant	Terry Pratchett	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	The Fifth Elephant	Read	Book		152389	30417874	B09M8X6H8X			original exact match retained		
The Truth	Terry Pratchett	2025-05-27	2025-05-27	not found in export								B09MDMFFQN		The Truth of Valor / Tanya Huff [Read; Book; book 283569] | The Truth About Keeping Secrets / Savannah Brown [Want to Read; Book; book 467996] | The Brutal Truth / Lee Winter [Want to Read; Book; book 519873]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Roseland: Volume 2	Eric Ugland	2025-05-27	2025-05-27	not found in export								1774244055		Skull and Thrones / Eric Ugland [Read; Ebook; book 638177] | Of Slicing Men / Eric Ugland [Read; Ebook; book 995394] | Dukes and Ladders / Eric Ugland [Read; Book; book 637921]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Roseland: Volume 3	Eric Ugland	2025-05-27	2025-05-27	not found in export								1774244136		Skull and Thrones / Eric Ugland [Read; Ebook; book 638177] | Of Slicing Men / Eric Ugland [Read; Ebook; book 995394] | Dukes and Ladders / Eric Ugland [Read; Book; book 637921]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Reaper Man	Terry Pratchett	2025-05-27	2025-05-27	not found in export								B09LZ43N8W		Men at Arms / Terry Pratchett [Read; Book; book 446110] | Weatherman / Lois McMaster Bujold [Read; Book; book 468419] | Reaper's Gale / Steven Erikson [Read; Book; book 236602]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
The Galaxy, and the Ground Within	Becky Chambers	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	The Galaxy, and the Ground Within	Read	Book		435198	13560725	0063069199			original exact match retained		
Night Watch	Terry Pratchett	2025-05-27	2025-05-27	not found in export								B09M8XH27V		The Night Watchman / Louise Erdrich (Narrator), Louise Erdrich [Want to Read; Audio; book 432398] | Night / George Guidall (Narrator), Marion Wiesel (Translator), Elie Wiesel [Read; Audio; book 35078] | Raising Steam / Terry Pratchett, Stephen Briggs (Narrator) [Want to Read; Audio; book 463511]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Hogfather	Terry Pratchett	2025-05-27	2025-05-27	not found in export								B09LVLY9DC		A Slip of the Keyboard / Terry Pratchett, Michael Fenton Stevens (Narrator) [Want to Read; Audio; book 710285] | Men at Arms / Terry Pratchett [Read; Book; book 446110] | Off the Grid /  [Want to Read; Book; book 476393]	not found in export after manual review	No corresponding work found after reviewing same-author titles, series and blank-author export entries; fuzzy candidates rejected.	
Girls of Paper and Fire	James Patterson - foreword, Natasha Ngan	2025-05-27	2025-05-26		manual book-level pairing	Girls of Paper and Fire	Read	Audio	2025-05-27	14918	6457362	B07HM79VPL			paired manually	ABS lists foreword writer James Patterson first; Natasha Ngan matches export.	2221
The Unkindest Tide	Seanan McGuire	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	The Unkindest Tide	Read	Book		476457	30397845	B07Z9KFK8L			original exact match retained		
Winter Lost	Patricia Briggs	2025-05-27	2025-05-27	finish date missing/different	title/author	Winter Lost	Read	Audio	2024-12-18	1097006	31629718	B0CMKG5KDY			original exact match retained		
Demon Daughter	Lois McMaster Bujold	2025-05-27	2025-05-27	no read audiobook in export; finish date missing/different	title/author	Demon Daughter	Read	Book		1109443	31133464	B0CT45TLCQ			original exact match retained		
Asunder	Kerstin Hall	2025-05-28	2025-05-27		title/author	Asunder	Read	Audio	2025-05-28	1168749	31529620	B0CSZR1K2S			original exact match retained		
Cantoras	Carolina De Robertis	2025-05-29	2025-05-29	finish date missing/different	identifier	Cantoras	Read	Audio	2025-05-30	451262	32164643	0593148991			original exact match retained		
Never Anyone but You	Rupert Thomson	2025-05-30	2025-05-29	no read audiobook in export	title/author	Never Anyone But You	Read	Book	2025-05-30	514038	32164652	B07BC67TVF			original exact match retained		
Fall on Your Knees	Ann-Marie MacDonald	2025-06-01	2025-05-30		identifier	Fall on Your Knees	Read	Audio	2025-06-01	435648	32043023	B09FYMT8MM			original exact match retained		
Penric and the Bandit	Lois McMaster Bujold	2025-06-01	2025-06-01	finish date missing/different	title/author	Penric and the Bandit	Read	Audio	2025-06-02	1447020	31487831	B0D9ZQJJ94			original exact match retained		
Alien: Covenant Origins	Alan Dean Foster	2025-06-02	2025-06-01	no read audiobook in export	title/author	Alien: Covenant Origins	Read	Book	2025-06-02	782567	31668727	B0752RX6NJ			original exact match retained		
Grave Importance	Vivian Shaw	2025-06-03	2025-06-02	no read audiobook in export	title/author	Grave Importance	Read	Book	2025-06-03	468160	30385995	1478945176			original exact match retained		
Circle of the Moon	Faith Hunter	2025-06-04	2025-06-03		title/author	Circle of the Moon	Read	Audio	2025-06-04	461183	30398094	B07NP7CS2Q			original exact match retained		
Spells for the Dead	Faith Hunter	2025-06-05	2025-06-04	finish date missing/different	title/author	Spells for the Dead	Read	Audio	2025-06-06	461182	30397955	B08DHJJPQ3			original exact match retained		
Rift in the Soul	Faith Hunter	2025-06-06	2025-06-06	finish date missing/different	title/author	Rift in the soul	Read	Audio	2025-06-07	563737	32053825	B0D2LRPMTS			original exact match retained		
He Who Fights with Monsters 12: A LitRPG Adventure	Travis Deverell Shirtaloon	2025-06-08	2025-06-06		manual book-level pairing	He Who Fights with Monsters 12	Read	Audio	2025-06-08	1781745	31894855	B0DWZYWQTB			provisional pairing accepted	Inspected title, author where supplied, and series context; descriptive suffix or sparse export metadata.	2224
When Dusk Comes	J.J. Arias	2025-06-09	2025-06-08	no read audiobook in export	title/author	When Dusk Comes	Read	Ebook	2025-06-09	514852	30467386	B0F2GJ3NP1			original exact match retained		
Sunset Fallen	J.J. Arias	2025-06-10	2025-06-09	no read audiobook in export; finish date missing/different	title/author	Sunset Fallen	Read	Book	2025-06-11	1183048	31207750	B0F2BBK1LL			original exact match retained		
New Day Rising	J.J. Arias	2025-06-11	2025-06-11	no read audiobook in export	title/author	New Day Rising	Read	Book	2025-06-11	1182475	31207178	B0F71TXB9P			original exact match retained		
Split Tooth	Tanya Tagaq	2025-06-12	2025-06-11	no read audiobook in export	title/author	Split Tooth	Read	Book	2025-06-12	448581	9653241	073523745X			original exact match retained		
Sheepfarmer's Daughter	Elizabeth Moon	2025-06-13	2025-06-12	no read audiobook in export	title/author	Sheepfarmer's Daughter	Read	Book	2025-06-13	441105	6376275	B003C26RG4			original exact match retained		
Oath of Gold	Elizabeth Moon	2025-06-14	2025-06-13	no read audiobook in export; finish date missing/different	title/author	Oath Of Gold	Read	Book	2025-06-15	457203	30603848	B003BATFV6			original exact match retained		
All Systems Red	Martha Wells	2025-06-14	2025-05-22	no read audiobook in export; finish date missing/different	title/author	All Systems Red	Read	Book	2025-06-15	427971	31608045	B076XSGP65	9781501977824		original exact match retained		
Rogue Protocol	Martha Wells	2025-06-15	2025-05-22	finish date missing/different	identifier	Rogue Protocol	Read	Audio	2025-06-08	427560	30615281	B07D9RHRH5			original exact match retained		
Exit Strategy	Martha Wells	2025-06-15	2025-05-22	no read audiobook in export	title/author	Exit Strategy	Read	Book	2025-06-15	432448	30401469	B07FF9TJ2K	9781501999994		original exact match retained		
Network Effect	Martha Wells	2025-06-15	2025-05-22		identifier	Network Effect	Read	Audio	2025-06-15	440171	30663334	1980021716	9781980021711		original exact match retained		
Divided Allegiance	Elizabeth Moon	2025-06-15	2025-06-13	no read audiobook in export; finish date missing/different	title/author	Divided Allegiance	Read	Book	2025-06-14	468576	31097376	B003C1Z4NC			original exact match retained		
Fugitive Telemetry	Martha Wells	2025-06-15	2025-05-22		identifier	Fugitive Telemetry	Read	Audio	2025-06-15	435167	30404883	1980080631			original exact match retained		
System Collapse	Martha Wells	2025-06-15	2025-05-22		identifier	System Collapse	Read	Audio	2025-06-15	462038	31516617	B0C5N9FNB4			original exact match retained		
This Rebel Heart	Katherine Locke	2025-06-16	2025-06-15	finish date missing/different	identifier	This Rebel Heart	Read	Audio	2025-06-17	454891	30746767	0593506537			original exact match retained		
System Collapse (Dramatized Adaptation)	Martha Wells	2025-06-17	2025-06-17	finish date missing/different	manual book-level pairing	System Collapse	Read	Audio	2025-06-15	462038	31516617	B0CXJVVGQQ			paired manually	Same underlying work; export narrator Kevin R. Free indicates different recording.	331
The Tombs of Atuan	Ursula K. Le Guin	2025-06-19	2025-06-18	no read audiobook in export	title/author	The Tombs of Atuan	Read	Ebook	2025-06-19	37746	28306385	1473228700			original exact match retained		
A Wizard of Earthsea	Ursula K. Le Guin	2025-06-19	2025-06-18		title/author	A Wizard of Earthsea	Read	Audio	2025-06-19	427401	31747954	B07KRJXQ8G			original exact match retained		
